"","lons","lats","max_detect","when_detect","max_detect_scaled","when_detect_scaled","cluster"
"2036",330.963146317297,49.5862882728633,0.620253164556962,2023,0.810126582278481,0.692,1
"2037",331.967108139167,49.5908325082369,0.556962025316456,2025,0.778481012658228,0.7,1
"2038",332.971116603496,49.5948543218014,0.531645569620253,2016,0.765822784810127,0.664,1
"2039",333.975166073167,49.5983491531709,0.531645569620253,2016,0.765822784810127,0.664,1
"2040",334.979250834256,49.6013130417377,0.468354430379747,2016,0.734177215189874,0.664,1
"2041",335.983365106522,49.6037426302193,0.379746835443038,2016,0.689873417721519,0.664,1
"2042",336.987503054357,49.6056351676583,0.417721518987342,2017,0.708860759493671,0.668,1
"2043",337.991658798436,49.606988511878,0.215189873417722,2015,0.607594936708861,0.66,1
"2044",338.995826425745,49.6078011313883,0.113924050632911,2011,0.556962025316456,0.644,1
"2045",340,49.6080721067485,0.139240506329114,2013,0.569620253164557,0.652,1
"2046",341.004173574255,49.6078011313883,-0.0632911392405063,1881,0.468354430379747,0.124,3
"2047",342.008341201564,49.606988511878,-0.0759493670886076,1879,0.462025316455696,0.116,3
"2048",343.012496945643,49.6056351676583,-0.10126582278481,2060,0.449367088607595,0.84,2
"2049",344.016634893478,49.6037426302193,-0.0379746835443038,1876,0.481012658227848,0.104,3
"2050",345.020749165744,49.6013130417377,0.0506329113924051,1944,0.525316455696203,0.376,3
"2051",346.024833926833,49.5983491531709,0.139240506329114,2009,0.569620253164557,0.636,1
"2052",347.028883396504,49.5948543218014,-0.126582278481013,1912,0.436708860759494,0.248,3
"2053",348.032891860833,49.5908325082369,0.0506329113924051,1860,0.525316455696203,0.04,3
"2054",349.036853682703,49.5862882728633,0.0632911392405063,2009,0.531645569620253,0.636,2
"2055",350.04076331232,49.581226771752,0.329113924050633,2017,0.664556962025317,0.668,1
"2056",351.044615296898,49.575653752023,0.430379746835443,2017,0.715189873417722,0.668,1
"2057",352.04840429083,49.5695755466573,0.481012658227848,2017,0.740506329113924,0.668,1
"2058",353.052125065183,49.562999068765,0.455696202531646,2017,0.727848101265823,0.668,1
"2059",354.055772517113,49.5559318053036,0.468354430379747,2017,0.734177215189874,0.668,1
"2060",355.059341676883,49.5483818102647,0.455696202531646,2030,0.727848101265823,0.72,1
"2061",356.062827721577,49.5403576972598,0.481012658227848,2017,0.740506329113924,0.668,1
"2062",357.066225977025,49.5318686316436,0.506329113924051,2027,0.753164556962026,0.708,1
"2077",292.864545319237,49.7138299465557,0.113924050632911,1870,0.556962025316456,0.08,3
"2078",293.863974785386,49.7318461751351,0.10126582278481,1865,0.550632911392405,0.06,3
"2079",294.863569429418,49.7498661029182,0.20253164556962,2008,0.60126582278481,0.632,1
"2080",295.863330921524,49.7678678161732,-0.113924050632911,1881,0.443037974683544,0.124,3
"2081",296.863260721751,49.7858294894654,-0.151898734177215,2050,0.424050632911392,0.8,2
"2082",297.863360072604,49.8037294112869,-0.126582278481013,2047,0.436708860759494,0.788,2
"2083",298.86362999202,49.8215460092413,-0.215189873417722,2051,0.392405063291139,0.804,2
"2084",299.864071266737,49.839257874766,0.0886075949367089,1902,0.544303797468354,0.208,3
"2085",300.864684446096,49.8568437873718,0.0886075949367089,1903,0.544303797468354,0.212,3
"2088",303.867557227409,49.9086369188656,-0.253164556962025,2021,0.373417721518987,0.684,2
"2089",304.868858580439,49.9255113964747,-0.227848101265823,2021,0.386075949367089,0.684,2
"2090",305.870330840758,49.9421574525532,0.10126582278481,2031,0.550632911392405,0.724,1
"2091",306.871973030925,49.9585554752266,-0.0886075949367089,1975,0.455696202531646,0.5,2
"2092",307.87378390713,49.9746861956842,0.113924050632911,2031,0.556962025316456,0.724,1
"2093",308.875761957386,49.9905307080926,0.443037974683545,2037,0.721518987341772,0.748,1
"2094",309.877905400349,50.006070488927,0.455696202531646,2025,0.727848101265823,0.7,1
"2095",310.880212184762,50.0212874157172,0.582278481012658,2042,0.791139240506329,0.768,1
"2096",311.882679989536,50.0361637852022,0.645569620253164,2042,0.822784810126582,0.768,1
