"","lons","lats","max_detect","when_detect","max_detect_scaled","when_detect_scaled","cluster"
"5037",-26.3392006716267,57.9833898305532,-0.0886075949367089,1986,0.455696202531646,0.544,1
"5038",-25.3662934942651,58.0409848905525,0.139240506329114,2037,0.569620253164557,0.748,1
"5039",-24.3939527617129,58.102365654336,0.303797468354431,2028,0.651898734177215,0.712,1
"5040",-23.4222076883216,58.1674959706167,0.303797468354431,2028,0.651898734177215,0.712,1
"5041",-22.4510858883807,58.2363377064974,0.278481012658228,2038,0.639240506329114,0.752,1
"5042",-21.4806132923742,58.3088508084051,0.265822784810127,2017,0.632911392405063,0.668,1
"5043",-20.5108140658855,58.3849933653386,0.367088607594937,2035,0.683544303797468,0.74,1
"5044",-19.5417105312106,58.4647216742157,0.39240506329114,2047,0.69620253164557,0.788,1
"5045",-18.573323091743,58.5479903071061,0.316455696202532,2036,0.658227848101266,0.744,1
"5046",-17.6056701591763,58.6347521801321,0.316455696202532,2053,0.658227848101266,0.812,1
"5047",-16.638768083552,58.7249586238166,0.177215189873418,2047,0.588607594936709,0.788,1
"5048",-15.672631086181,58.8185594546574,0.0632911392405063,2047,0.531645569620253,0.788,1
"5049",-14.7072711954392,58.9155030477096,-0.0506329113924051,1876,0.474683544303797,0.104,3
"5050",-13.7426981854451,59.0157364099562,0.0506329113924051,2086,0.525316455696203,0.944,2
"5051",-12.7789195175927,59.1192052542503,0.215189873417722,2086,0.607594936708861,0.944,1
"5052",-11.8159402849257,59.2258540736165,-0.253164556962025,2020,0.373417721518987,0.68,2
"5053",-10.8537631593106,59.3356262157019,-0.0759493670886076,1873,0.462025316455696,0.092,3
"5054",-9.8923883413616,59.4484639571726,0.316455696202532,2086,0.658227848101266,0.944,1
"5055",-8.93181351306185,59.5643085778565,0.443037974683545,2070,0.721518987341772,0.88,1
"5056",-7.97203379301988,59.6831004344403,0.303797468354431,2066,0.651898734177215,0.864,1
"5057",-7.01304169428079,59.8047790335339,0.164556962025316,2090,0.582278481012658,0.96,1
"5058",-6.05482708460863,59.9292831039254,-0.189873417721519,2047,0.40506329113924,0.788,2
"5059",-5.09737714915201,60.0565506678548,-0.278481012658228,2047,0.360759493670886,0.788,2
"5060",-4.14067635540363,60.1865191111436,-0.405063291139241,2047,0.29746835443038,0.788,2
"5061",-3.18470642032901,60.3191252520287,-0.506329113924051,2047,0.246835443037975,0.788,2
"5062",-2.22944627957747,60.4543054085534,-0.405063291139241,2047,0.29746835443038,0.788,2
"5063",-1.27487205864941,60.5919954643801,-0.468354430379747,2047,0.265822784810126,0.788,2
"5064",-0.320957045903356,60.7321309328998,-0.341772151898734,2047,0.329113924050633,0.788,2
"5065",-79.679025144474,60.7321309328998,-0.39240506329114,2043,0.30379746835443,0.772,2
"5066",-78.725110131728,60.5919954643801,-0.405063291139241,2043,0.29746835443038,0.772,2
"5067",-77.7705359108001,60.4543054085534,-0.405063291139241,2043,0.29746835443038,0.772,2
"5075",-70.1075938490158,59.4484639571726,-0.405063291139241,2043,0.29746835443038,0.772,2
"5076",-69.146219031067,59.3356262157019,-0.405063291139241,2043,0.29746835443038,0.772,2
"5077",-68.1840419054519,59.2258540736165,-0.405063291139241,2043,0.29746835443038,0.772,2
"5078",-67.2210626727847,59.1192052542503,-0.405063291139241,2043,0.29746835443038,0.772,2
"5079",-66.2572840049323,59.0157364099562,-0.405063291139241,2043,0.29746835443038,0.772,2
"5080",-65.2927109949382,58.9155030477096,-0.405063291139241,2043,0.29746835443038,0.772,2
"5082",-63.3612141068256,58.7249586238166,-0.405063291139241,2043,0.29746835443038,0.772,2
"5083",-62.3943120312011,58.6347521801321,-0.405063291139241,2043,0.29746835443038,0.772,2
"5084",-61.4266590986346,58.5479903071061,-0.329113924050633,2038,0.335443037974683,0.752,2
"5085",-60.458271659167,58.4647216742157,0.0632911392405063,1860,0.531645569620253,0.04,3
"5086",-59.4891681244919,58.3849933653386,0.0886075949367089,1998,0.544303797468354,0.592,1
"5087",-58.5193688980032,58.3088508084051,0.329113924050633,2000,0.664556962025317,0.6,1
"5088",-57.5488963019969,58.2363377064974,0.253164556962025,2000,0.626582278481013,0.6,1
"5089",-56.5777745020558,58.1674959706167,0.265822784810127,2009,0.632911392405063,0.636,1
"5090",-55.6060294286646,58.102365654336,0.227848101265823,2010,0.613924050632911,0.64,1
"5091",-54.6336886961123,58.0409848905525,0.215189873417722,2011,0.607594936708861,0.644,1
"5092",-53.6607815187509,57.9833898305532,0.240506329113924,2012,0.620253164556962,0.648,1
"5093",-52.6873386246943,57.9296145855995,0.316455696202532,2013,0.658227848101266,0.652,1
"5094",-51.713392167049,57.8796911712314,0.354430379746836,2013,0.677215189873418,0.652,1
"5095",-50.738975632783,57.8336494544851,0.405063291139241,2012,0.70253164556962,0.648,1
"5096",-49.764123749348,57.7915171042103,0.405063291139241,2012,0.70253164556962,0.648,1
"5097",-48.7888723891845,57.7533195446625,0.39240506329114,2012,0.69620253164557,0.648,1
"5098",-47.8132584722454,57.7190799125388,0.354430379746836,2011,0.677215189873418,0.644,1
"5099",-46.8373198666841,57.6888190176105,0.278481012658228,2010,0.639240506329114,0.64,1
"5100",-45.8610952878665,57.6625553070976,0.367088607594937,2009,0.683544303797468,0.636,1
"5101",-44.8846241958681,57.6403048339154,0.39240506329114,2009,0.69620253164557,0.636,1
"5102",-43.9079466916301,57.6220812289114,0.417721518987342,2009,0.708860759493671,0.636,1
"5103",-42.9311034119539,57.6078956771944,0.443037974683545,2009,0.721518987341772,0.636,1
"5104",-41.954135423515,57.5977568986452,0.430379746835443,2009,0.715189873417722,0.636,1
"5105",-40.9770841160899,57.5916711326817,0.455696202531646,2009,0.727848101265823,0.636,1
"5106",-39.9999823942981,57.5896421273357,0.417721518987342,2008,0.708860759493671,0.632,1
"5107",-39.0285052121705,57.9719405214791,0.303797468354431,2005,0.651898734177215,0.62,1
"5108",-38.0570643518143,57.9781021802368,0.20253164556962,2005,0.60126582278481,0.62,1
"5109",-37.0857134239527,57.9883673275219,0.126582278481013,2005,0.563291139240506,0.62,1
"5110",-36.1144971129733,58.002729545475,0.126582278481013,2007,0.563291139240506,0.628,1
"5111",-35.1434597656312,58.0211798652758,0.139240506329114,2008,0.569620253164557,0.632,1
"5112",-34.1726452794973,58.0437067832508,0.177215189873418,2009,0.588607594936709,0.636,1
"5113",-33.2020969922507,58.0702962814773,0.177215189873418,2009,0.588607594936709,0.636,1
"5114",-32.2318575720217,58.1009318528044,0.139240506329114,2009,0.569620253164557,0.636,1
"5115",-31.2619689089761,58.1355945301965,0.113924050632911,2009,0.556962025316456,0.636,1
"5116",-30.2924720083377,58.1742629202866,0.151898734177215,2011,0.575949367088608,0.644,1
"5117",-29.3234068850293,58.216913241015,0.151898734177215,2043,0.575949367088608,0.772,1
"5118",-28.3548124601083,58.2635193632099,-0.0886075949367089,1986,0.455696202531646,0.544,1
"5119",-27.386726459164,58.3140528559584,-0.0759493670886076,1986,0.462025316455696,0.544,1
"5120",-26.4191853128311,58.3684830355971,-0.0886075949367089,1986,0.455696202531646,0.544,1
"5121",-25.4522240595662,58.4267770181458,-0.0759493670886076,1986,0.462025316455696,0.544,1
"5122",-24.4858762508215,58.4888997749942,0.278481012658228,2037,0.639240506329114,0.748,1
"5123",-23.5201738587381,58.5548141916399,0.316455696202532,2037,0.658227848101266,0.748,1
"5124",-22.5551471864704,58.624481129273,0.316455696202532,2037,0.658227848101266,0.748,1
"5125",-21.5908247812353,58.6978594889894,0.316455696202532,2037,0.658227848101266,0.748,1
"5126",-20.6272333501787,58.7749062784121,0.316455696202532,2037,0.658227848101266,0.748,1
"5127",-19.6643976791225,58.8555766804947,0.354430379746836,2037,0.677215189873418,0.748,1
"5128",-18.7023405542547,58.9398241242747,0.430379746835443,2046,0.715189873417722,0.784,1
"5129",-17.7410826868092,59.0276003573458,0.430379746835443,2047,0.715189873417722,0.788,1
"5130",-16.7806426407631,59.1188555198122,0.316455696202532,2047,0.658227848101266,0.788,1
"5131",-15.8210367635703,59.2135382194918,0.253164556962025,2049,0.626582278481013,0.796,1
"5132",-14.8622791199405,59.3115956081322,0.113924050632911,2049,0.556962025316456,0.796,1
"5133",-13.9043814286516,59.4129734584082,0.0379746835443038,1920,0.518987341772152,0.28,3
"5134",-12.9473530023772,59.5176162414702,-0.139240506329114,2012,0.430379746835443,0.648,2
"5135",-11.9912006904972,59.6254672048161,-0.316455696202532,2017,0.341772151898734,0.668,2
"5136",-11.0359288248493,59.7364684502679,0.113924050632911,2086,0.556962025316456,0.944,2
"5137",-10.0815391683588,59.8505610118336,0.367088607594937,2065,0.683544303797468,0.86,1
"5138",-9.12803086648944,59.9676849332471,0.367088607594937,2068,0.683544303797468,0.872,1
"5139",-8.17540040143643,60.0877793449805,0.253164556962025,2065,0.626582278481013,0.86,1
"5140",-7.22364154897247,60.210782540535,0.164556962025316,2086,0.582278481012658,0.944,1
"5141",-6.2727453378551,60.3366320518233,0.227848101265823,2083,0.613924050632911,0.932,1
"5142",-5.32270001168843,60.4652647234631,0.20253164556962,2086,0.60126582278481,0.944,1
"5143",-4.3734909931423,60.5966167858123,0.151898734177215,2080,0.575949367088608,0.92,1
"5144",-3.42510085038566,60.7306239265877,0.20253164556962,2082,0.60126582278481,0.928,1
"5145",-2.47750926563572,60.8672213609136,-0.316455696202532,2047,0.341772151898734,0.788,2
